REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2020/02/01 00:30:00,8565.63,64.40,TRADE
NSW1,2020/02/01 01:00:00,8275.4,72.48,TRADE
NSW1,2020/02/01 01:30:00,7854.8,70.34,TRADE
NSW1,2020/02/01 02:00:00,7645.57,80.58,TRADE
NSW1,2020/02/01 02:30:00,7521.21,90.96,TRADE
NSW1,2020/02/01 03:00:00,7389.93,81.60,TRADE
NSW1,2020/02/01 03:30:00,7404.46,85.04,TRADE
NSW1,2020/02/01 04:00:00,7323.84,78.05,TRADE
NSW1,2020/02/01 04:30:00,7388.76,88.36,TRADE
NSW1,2020/02/01 05:00:00,7432.72,74.41,TRADE
NSW1,2020/02/01 05:30:00,7541.14,75.25,TRADE
NSW1,2020/02/01 06:00:00,7593.69,74.56,TRADE
NSW1,2020/02/01 06:30:00,7860.48,83.28,TRADE
NSW1,2020/02/01 07:00:00,8185.2,74.02,TRADE
NSW1,2020/02/01 07:30:00,8636.49,80.21,TRADE
NSW1,2020/02/01 08:00:00,9056.01,96.36,TRADE
NSW1,2020/02/01 08:30:00,9582.2,172.22,TRADE
NSW1,2020/02/01 09:00:00,9942.2,128.66,TRADE
NSW1,2020/02/01 09:30:00,10483.65,209.12,TRADE
NSW1,2020/02/01 10:00:00,10873.91,202.16,TRADE
NSW1,2020/02/01 10:30:00,11234.53,266.33,TRADE
NSW1,2020/02/01 11:00:00,11577.88,148.45,TRADE
NSW1,2020/02/01 11:30:00,11799.08,110.34,TRADE
NSW1,2020/02/01 12:00:00,12047.17,145.39,TRADE
NSW1,2020/02/01 12:30:00,12220.43,206.51,TRADE
NSW1,2020/02/01 13:00:00,12358.64,281.78,TRADE
NSW1,2020/02/01 13:30:00,12507.8,123.70,TRADE
NSW1,2020/02/01 14:00:00,12612.76,126.14,TRADE
NSW1,2020/02/01 14:30:00,12769.86,238.76,TRADE
NSW1,2020/02/01 15:00:00,12954.7,78.83,TRADE
NSW1,2020/02/01 15:30:00,13164.26,71.49,TRADE
NSW1,2020/02/01 16:00:00,13363,105.54,TRADE
NSW1,2020/02/01 16:30:00,13464.42,105.04,TRADE
NSW1,2020/02/01 17:00:00,13621.75,2559.22,TRADE
NSW1,2020/02/01 17:30:00,13634.63,233.04,TRADE
NSW1,2020/02/01 18:00:00,13588.73,268.88,TRADE
NSW1,2020/02/01 18:30:00,13441.78,121.65,TRADE
NSW1,2020/02/01 19:00:00,13182.2,283.20,TRADE
NSW1,2020/02/01 19:30:00,13057.93,282.50,TRADE
NSW1,2020/02/01 20:00:00,12978.96,250.20,TRADE
NSW1,2020/02/01 20:30:00,12743.92,160.48,TRADE
NSW1,2020/02/01 21:00:00,12425.11,176.36,TRADE
NSW1,2020/02/01 21:30:00,12010.47,103.72,TRADE
NSW1,2020/02/01 22:00:00,11516.78,100.55,TRADE
NSW1,2020/02/01 22:30:00,11058.84,96.10,TRADE
NSW1,2020/02/01 23:00:00,10476.52,157.92,TRADE
NSW1,2020/02/01 23:30:00,10010.62,76.02,TRADE
NSW1,2020/02/02 00:00:00,9625.97,77.76,TRADE
NSW1,2020/02/02 00:30:00,9316.83,82.48,TRADE
NSW1,2020/02/02 01:00:00,9011.31,87.44,TRADE
NSW1,2020/02/02 01:30:00,8673.05,88.57,TRADE
NSW1,2020/02/02 02:00:00,8387.66,71.79,TRADE
NSW1,2020/02/02 02:30:00,8244.76,75.34,TRADE
NSW1,2020/02/02 03:00:00,8079.16,69.03,TRADE
NSW1,2020/02/02 03:30:00,7977.6,65.43,TRADE
NSW1,2020/02/02 04:00:00,7845.44,62.01,TRADE
NSW1,2020/02/02 04:30:00,7889.64,78.53,TRADE
NSW1,2020/02/02 05:00:00,7815.3,72.50,TRADE
NSW1,2020/02/02 05:30:00,7807.14,69.07,TRADE
NSW1,2020/02/02 06:00:00,7670.63,56.29,TRADE
NSW1,2020/02/02 06:30:00,7746.93,55.22,TRADE
NSW1,2020/02/02 07:00:00,8141.39,58.94,TRADE
NSW1,2020/02/02 07:30:00,8559.97,55.49,TRADE
NSW1,2020/02/02 08:00:00,8765.06,42.09,TRADE
NSW1,2020/02/02 08:30:00,9099.61,52.64,TRADE
NSW1,2020/02/02 09:00:00,9305.91,52.27,TRADE
NSW1,2020/02/02 09:30:00,9591.18,56.16,TRADE
NSW1,2020/02/02 10:00:00,9721.85,53.45,TRADE
NSW1,2020/02/02 10:30:00,9853.22,55.49,TRADE
NSW1,2020/02/02 11:00:00,10057.54,55.74,TRADE
NSW1,2020/02/02 11:30:00,10208.5,61.10,TRADE
NSW1,2020/02/02 12:00:00,10478.02,65.52,TRADE
NSW1,2020/02/02 12:30:00,10654.43,66.30,TRADE
NSW1,2020/02/02 13:00:00,10808.28,59.32,TRADE
NSW1,2020/02/02 13:30:00,10882.58,61.03,TRADE
NSW1,2020/02/02 14:00:00,10853.24,45.08,TRADE
NSW1,2020/02/02 14:30:00,10909.45,68.77,TRADE
NSW1,2020/02/02 15:00:00,10938.26,68.23,TRADE
NSW1,2020/02/02 15:30:00,10814.25,70.01,TRADE
NSW1,2020/02/02 16:00:00,10750.19,72.18,TRADE
NSW1,2020/02/02 16:30:00,10601.67,57.44,TRADE
NSW1,2020/02/02 17:00:00,10631.24,72.38,TRADE
NSW1,2020/02/02 17:30:00,10371.08,73.45,TRADE
NSW1,2020/02/02 18:00:00,10150.61,71.11,TRADE
NSW1,2020/02/02 18:30:00,9938.27,55.06,TRADE
NSW1,2020/02/02 19:00:00,9690.27,75.63,TRADE
NSW1,2020/02/02 19:30:00,9620.86,81.90,TRADE
NSW1,2020/02/02 20:00:00,9467.15,70.58,TRADE
NSW1,2020/02/02 20:30:00,9221.69,67.07,TRADE
NSW1,2020/02/02 21:00:00,8970.88,71.53,TRADE
NSW1,2020/02/02 21:30:00,8719.15,57.40,TRADE
NSW1,2020/02/02 22:00:00,8469.84,50.49,TRADE
NSW1,2020/02/02 22:30:00,8307.68,50.37,TRADE
NSW1,2020/02/02 23:00:00,7994.77,43.27,TRADE
NSW1,2020/02/02 23:30:00,7723.75,44.89,TRADE
NSW1,2020/02/03 00:00:00,7499.45,42.53,TRADE
NSW1,2020/02/03 00:30:00,7314.57,41.98,TRADE
NSW1,2020/02/03 01:00:00,7080.47,37.57,TRADE
NSW1,2020/02/03 01:30:00,6900.81,37.29,TRADE
NSW1,2020/02/03 02:00:00,6723.09,36.07,TRADE
NSW1,2020/02/03 02:30:00,6692.11,38.17,TRADE
NSW1,2020/02/03 03:00:00,6664.24,39.10,TRADE
NSW1,2020/02/03 03:30:00,6703.96,39.52,TRADE
NSW1,2020/02/03 04:00:00,6788.26,39.60,TRADE
NSW1,2020/02/03 04:30:00,7011.3,44.97,TRADE
NSW1,2020/02/03 05:00:00,7239.17,41.55,TRADE
NSW1,2020/02/03 05:30:00,7731.58,47.09,TRADE
NSW1,2020/02/03 06:00:00,8130.78,49.27,TRADE
NSW1,2020/02/03 06:30:00,8602.44,64.59,TRADE
NSW1,2020/02/03 07:00:00,8950.69,65.65,TRADE
NSW1,2020/02/03 07:30:00,9142.32,53.75,TRADE
NSW1,2020/02/03 08:00:00,9182.18,47.89,TRADE
NSW1,2020/02/03 08:30:00,9250.51,48.11,TRADE
NSW1,2020/02/03 09:00:00,9205.91,44.20,TRADE
NSW1,2020/02/03 09:30:00,9205.33,44.70,TRADE
NSW1,2020/02/03 10:00:00,9197.83,43.31,TRADE
NSW1,2020/02/03 10:30:00,8997.97,43.05,TRADE
NSW1,2020/02/03 11:00:00,8795.97,42.88,TRADE
NSW1,2020/02/03 11:30:00,8894.45,43.62,TRADE
NSW1,2020/02/03 12:00:00,9002.16,43.09,TRADE
NSW1,2020/02/03 12:30:00,9233.32,46.92,TRADE
NSW1,2020/02/03 13:00:00,9488.2,50.42,TRADE
NSW1,2020/02/03 13:30:00,9686.38,50.84,TRADE
NSW1,2020/02/03 14:00:00,9830.39,54.43,TRADE
NSW1,2020/02/03 14:30:00,9947.24,49.35,TRADE
NSW1,2020/02/03 15:00:00,10205.6,56.85,TRADE
NSW1,2020/02/03 15:30:00,10505.21,62.78,TRADE
NSW1,2020/02/03 16:00:00,10684.18,59.33,TRADE
NSW1,2020/02/03 16:30:00,10741.33,52.96,TRADE
NSW1,2020/02/03 17:00:00,10684.93,55.95,TRADE
NSW1,2020/02/03 17:30:00,10469.36,51.56,TRADE
NSW1,2020/02/03 18:00:00,10300.3,55.16,TRADE
NSW1,2020/02/03 18:30:00,9853.64,50.34,TRADE
NSW1,2020/02/03 19:00:00,9399.64,52.01,TRADE
NSW1,2020/02/03 19:30:00,9193.95,54.40,TRADE
NSW1,2020/02/03 20:00:00,8942.47,48,TRADE
NSW1,2020/02/03 20:30:00,8624.66,48.43,TRADE
NSW1,2020/02/03 21:00:00,8272.39,47.13,TRADE
NSW1,2020/02/03 21:30:00,8033.07,48.23,TRADE
NSW1,2020/02/03 22:00:00,7863.15,43.53,TRADE
NSW1,2020/02/03 22:30:00,7693.51,52.63,TRADE
NSW1,2020/02/03 23:00:00,7477.7,44,TRADE
NSW1,2020/02/03 23:30:00,7314.38,44.05,TRADE
NSW1,2020/02/04 00:00:00,7126.4,41.73,TRADE
NSW1,2020/02/04 00:30:00,6993.88,42.75,TRADE
NSW1,2020/02/04 01:00:00,6746.38,42.71,TRADE
NSW1,2020/02/04 01:30:00,6506.82,42.29,TRADE
NSW1,2020/02/04 02:00:00,6268.91,39.38,TRADE
NSW1,2020/02/04 02:30:00,6216.28,38.46,TRADE
NSW1,2020/02/04 03:00:00,6182.27,35.31,TRADE
NSW1,2020/02/04 03:30:00,6216.82,39.17,TRADE
NSW1,2020/02/04 04:00:00,6244.79,40.32,TRADE
NSW1,2020/02/04 04:30:00,6475.31,42.04,TRADE
NSW1,2020/02/04 05:00:00,6661.29,48.47,TRADE
NSW1,2020/02/04 05:30:00,7133.17,52.94,TRADE
NSW1,2020/02/04 06:00:00,7425.41,54.55,TRADE
NSW1,2020/02/04 06:30:00,7783.76,63.33,TRADE
NSW1,2020/02/04 07:00:00,7877.4,54.87,TRADE
NSW1,2020/02/04 07:30:00,7916.85,43.64,TRADE
NSW1,2020/02/04 08:00:00,7841,43.65,TRADE
NSW1,2020/02/04 08:30:00,7786.39,36.13,TRADE
NSW1,2020/02/04 09:00:00,7699.46,39.65,TRADE
NSW1,2020/02/04 09:30:00,7584.07,40.54,TRADE
NSW1,2020/02/04 10:00:00,7564.83,43.10,TRADE
NSW1,2020/02/04 10:30:00,7487.68,41.22,TRADE
NSW1,2020/02/04 11:00:00,7476.91,40.26,TRADE
NSW1,2020/02/04 11:30:00,7566.18,35.08,TRADE
NSW1,2020/02/04 12:00:00,7577.48,26.34,TRADE
NSW1,2020/02/04 12:30:00,7618.84,38.24,TRADE
NSW1,2020/02/04 13:00:00,7700.72,42.45,TRADE
NSW1,2020/02/04 13:30:00,7694.21,40.21,TRADE
NSW1,2020/02/04 14:00:00,7707.08,41.50,TRADE
NSW1,2020/02/04 14:30:00,7734.19,38.43,TRADE
NSW1,2020/02/04 15:00:00,7774.48,39.19,TRADE
NSW1,2020/02/04 15:30:00,7887.13,39.12,TRADE
NSW1,2020/02/04 16:00:00,7987.52,38.47,TRADE
NSW1,2020/02/04 16:30:00,8075.61,39.75,TRADE
NSW1,2020/02/04 17:00:00,8165.92,38.88,TRADE
NSW1,2020/02/04 17:30:00,8075.96,35.64,TRADE
NSW1,2020/02/04 18:00:00,8166.43,41.64,TRADE
NSW1,2020/02/04 18:30:00,8164.89,43.73,TRADE
NSW1,2020/02/04 19:00:00,8003.92,44.53,TRADE
NSW1,2020/02/04 19:30:00,8036.63,45.87,TRADE
NSW1,2020/02/04 20:00:00,7937.09,43.93,TRADE
NSW1,2020/02/04 20:30:00,7789.66,41.58,TRADE
NSW1,2020/02/04 21:00:00,7552.35,38.58,TRADE
NSW1,2020/02/04 21:30:00,7491.03,43.64,TRADE
NSW1,2020/02/04 22:00:00,7307.53,40.83,TRADE
NSW1,2020/02/04 22:30:00,7308.79,44.11,TRADE
NSW1,2020/02/04 23:00:00,7163.12,42.46,TRADE
NSW1,2020/02/04 23:30:00,7069.82,43.24,TRADE
NSW1,2020/02/05 00:00:00,6909.22,42.20,TRADE
NSW1,2020/02/05 00:30:00,6796.76,44.42,TRADE
NSW1,2020/02/05 01:00:00,6616.78,40.61,TRADE
NSW1,2020/02/05 01:30:00,6374.15,38.19,TRADE
NSW1,2020/02/05 02:00:00,6181.34,36.21,TRADE
NSW1,2020/02/05 02:30:00,6091.45,37.46,TRADE
NSW1,2020/02/05 03:00:00,6044.42,38.74,TRADE
NSW1,2020/02/05 03:30:00,6029.82,36.58,TRADE
NSW1,2020/02/05 04:00:00,6129.79,40.21,TRADE
NSW1,2020/02/05 04:30:00,6361.92,41.49,TRADE
NSW1,2020/02/05 05:00:00,6564.77,42.96,TRADE
NSW1,2020/02/05 05:30:00,7003.07,44.71,TRADE
NSW1,2020/02/05 06:00:00,7359.55,49.01,TRADE
NSW1,2020/02/05 06:30:00,7696.06,53.60,TRADE
NSW1,2020/02/05 07:00:00,7882.21,49.07,TRADE
NSW1,2020/02/05 07:30:00,7844.06,48.07,TRADE
NSW1,2020/02/05 08:00:00,7816.24,46.77,TRADE
NSW1,2020/02/05 08:30:00,7841.19,46.26,TRADE
NSW1,2020/02/05 09:00:00,7841.98,46.53,TRADE
NSW1,2020/02/05 09:30:00,7827.02,48.52,TRADE
NSW1,2020/02/05 10:00:00,7839.07,48.56,TRADE
NSW1,2020/02/05 10:30:00,7826.52,48.52,TRADE
NSW1,2020/02/05 11:00:00,7849.82,45.85,TRADE
NSW1,2020/02/05 11:30:00,7843.32,43.10,TRADE
NSW1,2020/02/05 12:00:00,7888.7,45.57,TRADE
NSW1,2020/02/05 12:30:00,7931.63,47.35,TRADE
NSW1,2020/02/05 13:00:00,7980.82,43.98,TRADE
NSW1,2020/02/05 13:30:00,8091.96,46.20,TRADE
NSW1,2020/02/05 14:00:00,8152.13,48.53,TRADE
NSW1,2020/02/05 14:30:00,8193.97,48.56,TRADE
NSW1,2020/02/05 15:00:00,8314.62,48.53,TRADE
NSW1,2020/02/05 15:30:00,8454.22,47.12,TRADE
NSW1,2020/02/05 16:00:00,8661.74,48.62,TRADE
NSW1,2020/02/05 16:30:00,8666.8,49.32,TRADE
NSW1,2020/02/05 17:00:00,8698.81,48.09,TRADE
NSW1,2020/02/05 17:30:00,8624.9,48.37,TRADE
NSW1,2020/02/05 18:00:00,8647.26,48.73,TRADE
NSW1,2020/02/05 18:30:00,8496.84,49.87,TRADE
NSW1,2020/02/05 19:00:00,8419.48,58.06,TRADE
NSW1,2020/02/05 19:30:00,8439.32,58.36,TRADE
NSW1,2020/02/05 20:00:00,8390.05,54.47,TRADE
NSW1,2020/02/05 20:30:00,8216.39,48.08,TRADE
NSW1,2020/02/05 21:00:00,7964.73,47.90,TRADE
NSW1,2020/02/05 21:30:00,7851.33,48.13,TRADE
NSW1,2020/02/05 22:00:00,7705.18,40.37,TRADE
NSW1,2020/02/05 22:30:00,7628.4,42.84,TRADE
NSW1,2020/02/05 23:00:00,7430.09,39.61,TRADE
NSW1,2020/02/05 23:30:00,7250.64,40.75,TRADE
NSW1,2020/02/06 00:00:00,7171.46,39.75,TRADE
NSW1,2020/02/06 00:30:00,6968.64,39.01,TRADE
NSW1,2020/02/06 01:00:00,6757.06,30.78,TRADE
NSW1,2020/02/06 01:30:00,6515.7,33.77,TRADE
NSW1,2020/02/06 02:00:00,6381.15,36.79,TRADE
NSW1,2020/02/06 02:30:00,6272.6,29.65,TRADE
NSW1,2020/02/06 03:00:00,6186.78,31.28,TRADE
NSW1,2020/02/06 03:30:00,6170.28,36.57,TRADE
NSW1,2020/02/06 04:00:00,6279.31,38.42,TRADE
NSW1,2020/02/06 04:30:00,6474.48,39.48,TRADE
NSW1,2020/02/06 05:00:00,6731.43,45.04,TRADE
NSW1,2020/02/06 05:30:00,7147.35,44.36,TRADE
NSW1,2020/02/06 06:00:00,7567.03,51.07,TRADE
NSW1,2020/02/06 06:30:00,7937.53,54.11,TRADE
NSW1,2020/02/06 07:00:00,8251.17,54.55,TRADE
NSW1,2020/02/06 07:30:00,8407.94,49.80,TRADE
NSW1,2020/02/06 08:00:00,8433.02,49.15,TRADE
NSW1,2020/02/06 08:30:00,8486.76,50.45,TRADE
NSW1,2020/02/06 09:00:00,8510.7,48.71,TRADE
NSW1,2020/02/06 09:30:00,8540.97,54.30,TRADE
NSW1,2020/02/06 10:00:00,8512.38,49.77,TRADE
NSW1,2020/02/06 10:30:00,8450.94,48.34,TRADE
NSW1,2020/02/06 11:00:00,8397.26,49.18,TRADE
NSW1,2020/02/06 11:30:00,8441.49,54.13,TRADE
NSW1,2020/02/06 12:00:00,8437.1,56.14,TRADE
NSW1,2020/02/06 12:30:00,8385.13,48.30,TRADE
NSW1,2020/02/06 13:00:00,8279.44,50.06,TRADE
NSW1,2020/02/06 13:30:00,8285.06,49.60,TRADE
NSW1,2020/02/06 14:00:00,8308.81,52.91,TRADE
NSW1,2020/02/06 14:30:00,8292.37,56.55,TRADE
NSW1,2020/02/06 15:00:00,8418.15,52.17,TRADE
NSW1,2020/02/06 15:30:00,8416.33,55.67,TRADE
NSW1,2020/02/06 16:00:00,8410.93,48.76,TRADE
NSW1,2020/02/06 16:30:00,8454.47,53.91,TRADE
NSW1,2020/02/06 17:00:00,8576.55,55.23,TRADE
NSW1,2020/02/06 17:30:00,8592.13,54.98,TRADE
NSW1,2020/02/06 18:00:00,8567.3,57.08,TRADE
NSW1,2020/02/06 18:30:00,8555.78,57.32,TRADE
NSW1,2020/02/06 19:00:00,8469.37,63.56,TRADE
NSW1,2020/02/06 19:30:00,8448.1,58.05,TRADE
NSW1,2020/02/06 20:00:00,8364.48,54.10,TRADE
NSW1,2020/02/06 20:30:00,8100.42,44.01,TRADE
NSW1,2020/02/06 21:00:00,7890.19,41.23,TRADE
NSW1,2020/02/06 21:30:00,7793.42,38.95,TRADE
NSW1,2020/02/06 22:00:00,7575.15,37.77,TRADE
NSW1,2020/02/06 22:30:00,7580.04,41.80,TRADE
NSW1,2020/02/06 23:00:00,7377.93,37.27,TRADE
NSW1,2020/02/06 23:30:00,7254.63,37.13,TRADE
NSW1,2020/02/07 00:00:00,7111.21,37.30,TRADE
NSW1,2020/02/07 00:30:00,6920.39,37,TRADE
NSW1,2020/02/07 01:00:00,6791.58,35.05,TRADE
NSW1,2020/02/07 01:30:00,6529.84,32.70,TRADE
NSW1,2020/02/07 02:00:00,6363.76,24.84,TRADE
NSW1,2020/02/07 02:30:00,6212.27,14.36,TRADE
NSW1,2020/02/07 03:00:00,6176.15,11.94,TRADE
NSW1,2020/02/07 03:30:00,6195.61,15.29,TRADE
NSW1,2020/02/07 04:00:00,6293.33,37.57,TRADE
NSW1,2020/02/07 04:30:00,6455.77,39.89,TRADE
NSW1,2020/02/07 05:00:00,6680.66,44.67,TRADE
NSW1,2020/02/07 05:30:00,7209.94,48.76,TRADE
NSW1,2020/02/07 06:00:00,7591.14,51.72,TRADE
NSW1,2020/02/07 06:30:00,8011.33,55.69,TRADE
NSW1,2020/02/07 07:00:00,8304.45,65.28,TRADE
NSW1,2020/02/07 07:30:00,8459.02,60.44,TRADE
NSW1,2020/02/07 08:00:00,8415.92,51.88,TRADE
NSW1,2020/02/07 08:30:00,8552.26,54.77,TRADE
NSW1,2020/02/07 09:00:00,8528.52,48.45,TRADE
NSW1,2020/02/07 09:30:00,8474.18,47.67,TRADE
NSW1,2020/02/07 10:00:00,8459.75,51.49,TRADE
NSW1,2020/02/07 10:30:00,8459.93,47.39,TRADE
NSW1,2020/02/07 11:00:00,8475.61,50.22,TRADE
NSW1,2020/02/07 11:30:00,8443.1,52.30,TRADE
NSW1,2020/02/07 12:00:00,8365.48,50.65,TRADE
NSW1,2020/02/07 12:30:00,8201.16,43.10,TRADE
NSW1,2020/02/07 13:00:00,8171.92,42.72,TRADE
NSW1,2020/02/07 13:30:00,8133.98,42.29,TRADE
NSW1,2020/02/07 14:00:00,8066.75,45.32,TRADE
NSW1,2020/02/07 14:30:00,8015.68,42.20,TRADE
NSW1,2020/02/07 15:00:00,8061.82,44.08,TRADE
NSW1,2020/02/07 15:30:00,8123.46,42.85,TRADE
NSW1,2020/02/07 16:00:00,8125.78,45.06,TRADE
NSW1,2020/02/07 16:30:00,8169.03,42.46,TRADE
NSW1,2020/02/07 17:00:00,8174.04,42.82,TRADE
NSW1,2020/02/07 17:30:00,8053.36,42.57,TRADE
NSW1,2020/02/07 18:00:00,8126.18,45.75,TRADE
NSW1,2020/02/07 18:30:00,8048.55,44.58,TRADE
NSW1,2020/02/07 19:00:00,8052.49,44.44,TRADE
NSW1,2020/02/07 19:30:00,8044.21,46.90,TRADE
NSW1,2020/02/07 20:00:00,7917.84,46.40,TRADE
NSW1,2020/02/07 20:30:00,7777.46,45.41,TRADE
NSW1,2020/02/07 21:00:00,7529.23,41.52,TRADE
NSW1,2020/02/07 21:30:00,7525.78,42.63,TRADE
NSW1,2020/02/07 22:00:00,7439.58,42.44,TRADE
NSW1,2020/02/07 22:30:00,7372.19,43.33,TRADE
NSW1,2020/02/07 23:00:00,7233.28,43.20,TRADE
NSW1,2020/02/07 23:30:00,7155.77,43.28,TRADE
NSW1,2020/02/08 00:00:00,7006.83,42.65,TRADE
NSW1,2020/02/08 00:30:00,6780.19,41.72,TRADE
NSW1,2020/02/08 01:00:00,6601.48,37.41,TRADE
NSW1,2020/02/08 01:30:00,6330.6,28.60,TRADE
NSW1,2020/02/08 02:00:00,6149.81,17.08,TRADE
NSW1,2020/02/08 02:30:00,6011.63,21.97,TRADE
NSW1,2020/02/08 03:00:00,5949.24,16.09,TRADE
NSW1,2020/02/08 03:30:00,5962,15.87,TRADE
NSW1,2020/02/08 04:00:00,5958.51,16.17,TRADE
NSW1,2020/02/08 04:30:00,6028.38,19.60,TRADE
NSW1,2020/02/08 05:00:00,6085.74,27.44,TRADE
